Order_ID,Customer,Country,Product,Category,Amount,Date
12592,Praful,USA,Phone,Gadgets,44346,2024-01-01
12593,,UK,Tablet,,24181,March 5 2024
12594,Sara,Germany,Phone,electronics,10788,March 5 2024
12595,Sara,India,Tablet,Gadgets,38524,
12596,Praful,UK,Laptop,Electronics,4774,01-02-2024
12597,,USA ,Headphones,Gadgets,1515,01-02-2024
12598,,USA,Laptop,electronics,30014,01-02-2024
12599,,UK,Laptop,,41515,March 5 2024
12600,Raj,USA,,Electronics,30613,March 5 2024
12601,Amit,India,,electronics,38608,March 5 2024
12602,John,USA,Headphones,,7161,March 5 2024
12603,John,UK,Phone,Gadgets,28986,2024-01-01
12604,Praful,,,electronics,32832,2024-01-01
12605,,USA ,,,25422,2024-01-01
12606,,USA,Tablet,electronics,35782,01-02-2024
12607,Sara,,Laptop,,8836,March 5 2024
12608,,UK,Tablet,Electronics,20710,March 5 2024
12609,John,UK,,,22358,
12610,Amit,USA,Phone,Gadgets,48588,2024-01-01
12611,Sara,,Headphones,Gadgets,17837,2024-01-01
12612,,india,Headphones,,5114,March 5 2024
12613,Raj,UK,Tablet,,4263,01-02-2024
12614,Praful,UK,,electronics,28705,
12615,Sara,USA,Laptop,electronics,22717,
12616,Raj,USA,Tablet,,31719,01-02-2024
12617,Raj,USA,,,49723,March 5 2024
12618,Amit,India,Phone,electronics,36827,March 5 2024
12619,Praful,India,Tablet,Electronics,48648,01-02-2024
12620,,UK,,Gadgets,43046,March 5 2024
12621,John,india,,,23907,
12622,Amit,USA ,Headphones,electronics,37309,
12623,Amit,india,Phone,electronics,38916,01-02-2024
12624,Amit,USA ,,Electronics,845,2024-01-01
12625,Sara,,Laptop,Electronics,7135,
12626,,Germany,Phone,Gadgets,17221,2024-01-01
12627,Raj,USA,Laptop,electronics,17925,2024-01-01
12628,Sara,India,Tablet,electronics,28027,
12629,Raj,Germany,Headphones,Electronics,32113,2024-01-01
12630,,USA ,,Electronics,26565,2024-01-01
12631,Amit,UK,Tablet,Gadgets,11756,March 5 2024
12632,,india,Tablet,Gadgets,41853,March 5 2024
12633,Sara,USA ,Headphones,electronics,777,March 5 2024
12634,,Germany,Tablet,Gadgets,9428,2024-01-01
12635,Sara,UK,Headphones,Electronics,23666,2024-01-01
12636,John,Germany,Headphones,,20988,
12637,Amit,USA,Headphones,,13688,March 5 2024
12638,Praful,,Headphones,electronics,20973,01-02-2024
12639,Raj,USA,Phone,,8457,March 5 2024
12640,Sara,USA ,,electronics,36796,01-02-2024
12641,Sara,India,Phone,Gadgets,13304,2024-01-01
12642,Amit,USA ,Headphones,Gadgets,23476,March 5 2024
12643,Raj,,Headphones,,4854,
12644,,India,,Electronics,22964,
12645,John,UK,Tablet,Electronics,31825,01-02-2024
12646,Raj,Germany,Headphones,,21043,01-02-2024
12647,Raj,,Laptop,Gadgets,38865,
12648,Praful,india,Headphones,,31270,March 5 2024
12649,,Germany,Laptop,Electronics,7110,2024-01-01
12650,Sara,USA,Headphones,Electronics,20375,March 5 2024
12651,,india,,Electronics,3763,
12652,Amit,USA ,Tablet,Electronics,44474,01-02-2024
12653,John,india,Laptop,,4474,01-02-2024
12654,Raj,india,Phone,Electronics,49072,
12655,Raj,UK,Laptop,Gadgets,2592,March 5 2024
12656,Amit,india,,Electronics,27374,2024-01-01
12657,John,india,Laptop,Electronics,17286,March 5 2024
12658,John,UK,Headphones,,5313,
12659,Praful,Germany,Headphones,Electronics,29339,March 5 2024
12660,Sara,Germany,Tablet,Gadgets,1949,01-02-2024
12661,Praful,india,Headphones,,29703,2024-01-01
12662,,UK,Tablet,Electronics,43754,2024-01-01
12663,John,USA ,Laptop,Gadgets,24865,March 5 2024
12664,Praful,UK,Phone,Gadgets,2519,01-02-2024
12665,John,India,,Electronics,26125,2024-01-01
12666,Raj,USA ,Headphones,electronics,38464,March 5 2024
12667,Sara,india,Phone,Electronics,34584,
12668,Raj,USA ,,,47229,
12669,Amit,Germany,,electronics,11427,March 5 2024
12670,Praful,Germany,Phone,Electronics,37689,
12671,,,Headphones,,34013,March 5 2024
12672,John,UK,Headphones,Gadgets,25642,01-02-2024
12673,Amit,UK,Laptop,Gadgets,24484,01-02-2024
12674,Raj,india,Laptop,Gadgets,36485,
12675,Praful,UK,Laptop,Electronics,7707,2024-01-01
12676,Sara,india,Headphones,electronics,4123,March 5 2024
12677,Raj,Germany,,,46853,01-02-2024
12678,Praful,,Laptop,electronics,19956,
12679,Sara,India,Headphones,electronics,39237,01-02-2024
12680,Raj,USA,Laptop,Gadgets,39927,2024-01-01
12681,Sara,,Laptop,Electronics,21163,2024-01-01
12682,Raj,India,Headphones,Gadgets,23100,2024-01-01
12683,Raj,India,,Gadgets,30869,01-02-2024
12684,Raj,USA ,Tablet,electronics,17839,01-02-2024
12685,John,india,Phone,Electronics,41648,2024-01-01
12686,Praful,USA ,Laptop,Gadgets,10877,
12687,,,Phone,electronics,12107,2024-01-01
12688,John,UK,Laptop,Gadgets,37057,2024-01-01
12689,,USA,Headphones,Gadgets,20308,01-02-2024
12690,Sara,india,Headphones,,28865,01-02-2024
12691,Raj,india,Phone,electronics,21116,01-02-2024
12692,Sara,,,Electronics,39916,March 5 2024
12693,John,UK,Phone,Electronics,46116,March 5 2024
12694,John,India,Tablet,electronics,40913,01-02-2024
12695,Sara,India,Headphones,electronics,1637,01-02-2024
12696,Amit,india,Laptop,Gadgets,45087,01-02-2024
12697,,Germany,Headphones,Electronics,37752,01-02-2024
12698,Amit,,,electronics,28953,March 5 2024
12699,John,UK,Laptop,Electronics,15307,
12700,Sara,,Headphones,Electronics,45463,
12701,John,India,,,25389,01-02-2024
12702,Sara,India,,electronics,39042,2024-01-01
12703,Praful,,Tablet,electronics,7998,
12704,Sara,UK,Headphones,,11816,
12705,Praful,USA,Phone,Gadgets,8920,01-02-2024
12706,Praful,Germany,Headphones,Electronics,45364,March 5 2024
12707,John,USA ,Tablet,Electronics,48587,
12708,John,India,Headphones,Gadgets,20073,01-02-2024
12709,,USA,Headphones,,11800,01-02-2024
12710,John,USA,Phone,Gadgets,1927,
12711,Sara,India,Laptop,Gadgets,6316,
12712,,Germany,,Electronics,10534,March 5 2024
12713,,,Tablet,Gadgets,39321,01-02-2024
12714,Raj,USA,,Electronics,45430,
12715,John,USA,,,4805,
12716,Amit,UK,Tablet,Gadgets,37542,01-02-2024
12717,,,Tablet,Electronics,28603,01-02-2024
12718,Sara,Germany,,electronics,27365,01-02-2024
12719,Praful,USA ,Laptop,electronics,5935,March 5 2024
12720,,India,Headphones,electronics,12061,2024-01-01
12721,Sara,India,Phone,electronics,30291,01-02-2024
12722,John,india,Headphones,Gadgets,4019,March 5 2024
12723,Raj,,Laptop,Electronics,18884,March 5 2024
12724,John,india,Phone,Electronics,2721,2024-01-01
12725,Amit,UK,Phone,Electronics,45894,March 5 2024
12726,Sara,USA ,Laptop,,11037,March 5 2024
12727,Raj,india,Tablet,Electronics,10521,01-02-2024
12728,,USA,Tablet,electronics,17512,2024-01-01
12729,Praful,UK,Headphones,electronics,18718,01-02-2024
12730,Praful,USA ,Phone,Gadgets,40298,March 5 2024
12731,John,USA,Tablet,Electronics,47037,
12732,Amit,india,Phone,Electronics,28115,March 5 2024
12733,Sara,UK,Tablet,,49492,2024-01-01
12734,Raj,India,Laptop,Electronics,46828,
12735,Amit,,Headphones,electronics,434,March 5 2024
12736,John,India,,,45598,March 5 2024
12737,,india,,Gadgets,1011,March 5 2024
12738,Praful,UK,Headphones,,28180,
12739,,UK,Headphones,,12806,2024-01-01
12740,Praful,,,,36527,01-02-2024
12741,Raj,USA ,Tablet,Gadgets,15390,01-02-2024
12742,Amit,india,Laptop,,37242,March 5 2024
12743,Amit,India,Tablet,Gadgets,5274,
12744,Sara,india,Headphones,,11605,01-02-2024
12745,Sara,UK,,Gadgets,38781,March 5 2024
12746,Raj,USA ,,,36510,
12747,Praful,Germany,Headphones,Gadgets,22448,01-02-2024
12748,Amit,,Headphones,Gadgets,49537,March 5 2024
12749,Praful,Germany,Headphones,Electronics,18702,2024-01-01
12750,Raj,India,Laptop,,10042,
12751,Amit,India,,electronics,21057,2024-01-01
12752,Sara,,Tablet,electronics,1767,March 5 2024
12753,Praful,,Headphones,,45776,
12754,Sara,India,Phone,Gadgets,6777,2024-01-01
12755,John,,,,33233,
12756,,India,,electronics,36510,01-02-2024
12757,John,india,Laptop,,17085,March 5 2024
12758,Sara,USA ,Tablet,Gadgets,3027,
12759,Raj,,Phone,,25699,01-02-2024
12760,John,USA,,Electronics,6381,01-02-2024
12761,,Germany,,electronics,16255,2024-01-01
12762,John,India,Headphones,Electronics,22454,01-02-2024
12763,Raj,USA ,Phone,Electronics,46243,March 5 2024
12764,Amit,USA,Headphones,Gadgets,34905,
12765,John,Germany,Headphones,,16259,March 5 2024
12766,Sara,india,Tablet,,24511,2024-01-01
12767,Sara,UK,Tablet,electronics,6735,2024-01-01
12768,Amit,UK,Phone,Electronics,47316,2024-01-01
12769,,india,Phone,,5772,01-02-2024
12770,Raj,Germany,,Gadgets,43559,March 5 2024
12771,Praful,India,Laptop,Gadgets,870,01-02-2024
12772,Amit,USA,Tablet,Electronics,11173,
12773,John,Germany,Laptop,electronics,32886,
12774,Amit,india,Phone,,34770,March 5 2024
12775,,India,,Electronics,16019,March 5 2024
12776,,India,Phone,Electronics,7052,01-02-2024
12777,,india,Headphones,,26157,
12778,Praful,india,Headphones,Gadgets,12019,2024-01-01
12779,Raj,,Laptop,Gadgets,3540,01-02-2024
12780,Praful,UK,Headphones,electronics,31528,
12781,John,Germany,Tablet,Gadgets,45630,March 5 2024
12782,John,Germany,,Electronics,15095,2024-01-01
12783,Praful,USA,Laptop,Electronics,1846,March 5 2024
12784,Sara,india,,electronics,443,2024-01-01
12785,John,,Laptop,electronics,23720,March 5 2024
12786,Sara,india,Laptop,Electronics,589,2024-01-01
12787,John,USA ,,electronics,9665,
12788,John,,Headphones,electronics,5911,01-02-2024
12789,Amit,USA ,Tablet,Gadgets,41862,March 5 2024
12790,Raj,India,Tablet,electronics,18489,2024-01-01
12791,Praful,,Headphones,Gadgets,4409,01-02-2024
12792,Praful,,,Electronics,3971,March 5 2024
12793,,Germany,Tablet,electronics,34511,
12794,John,Germany,Phone,Gadgets,29559,01-02-2024
12795,,,Headphones,,37297,March 5 2024
12796,Raj,USA ,Phone,electronics,11729,01-02-2024
12797,Praful,USA,Tablet,Gadgets,38886,March 5 2024
12798,,india,Laptop,Electronics,23052,2024-01-01
12799,Sara,USA ,Tablet,Gadgets,3639,March 5 2024
12800,John,UK,Laptop,,15016,
12801,John,UK,Tablet,,37421,March 5 2024
12802,John,India,Laptop,,27447,March 5 2024
12803,,india,Laptop,,41832,01-02-2024
12804,Praful,USA ,Tablet,Gadgets,24355,March 5 2024
12805,Raj,UK,Headphones,Gadgets,42223,
12806,Amit,USA ,,,1691,2024-01-01
12807,,,,,19292,01-02-2024
12808,Amit,india,Phone,electronics,3265,01-02-2024
12809,,india,Phone,electronics,36871,01-02-2024
12810,John,USA ,Phone,,39557,March 5 2024
12811,Amit,india,Tablet,Gadgets,36725,
12812,,Germany,Laptop,Electronics,24773,01-02-2024
12813,Amit,Germany,Phone,,11467,March 5 2024
12814,,Germany,Laptop,,3081,March 5 2024
12815,Amit,india,Laptop,Gadgets,31212,
12816,Raj,USA ,Headphones,Gadgets,43956,
12817,Raj,Germany,,electronics,15176,2024-01-01
12818,Raj,UK,Laptop,,23007,March 5 2024
12819,John,USA,Laptop,Electronics,2076,March 5 2024
12820,Praful,UK,Headphones,Gadgets,26133,01-02-2024
12821,,USA ,Phone,electronics,8774,March 5 2024
12822,Raj,UK,Laptop,Gadgets,8703,01-02-2024
12823,John,Germany,Laptop,Gadgets,2073,
12824,Praful,UK,Headphones,,19014,01-02-2024
12825,John,USA,,Electronics,7925,March 5 2024
12826,Sara,USA,Phone,electronics,9688,01-02-2024
12827,Amit,India,,Electronics,18678,March 5 2024
12828,Praful,Germany,Laptop,Electronics,41550,2024-01-01
12829,John,India,Laptop,electronics,46988,March 5 2024
12830,Praful,Germany,Phone,Electronics,10819,
12831,John,USA ,Headphones,electronics,40874,2024-01-01
12832,Praful,Germany,Laptop,Gadgets,7854,March 5 2024
12833,,UK,Laptop,,43092,01-02-2024
12834,Raj,India,Phone,Electronics,30577,2024-01-01
12835,Amit,Germany,Phone,Gadgets,14745,2024-01-01
12836,John,UK,Phone,electronics,42462,01-02-2024
12837,Sara,India,Laptop,Electronics,40893,2024-01-01
12838,Sara,,Phone,Electronics,19814,
12839,Sara,USA,Headphones,,36693,
12840,Praful,USA ,Phone,,34972,01-02-2024
12841,Praful,India,Phone,electronics,48945,March 5 2024
12842,,USA ,Tablet,Gadgets,22840,March 5 2024
12843,,USA ,Tablet,,38533,March 5 2024
12844,Raj,Germany,Laptop,Electronics,48027,2024-01-01
12845,Amit,india,Laptop,electronics,10446,March 5 2024
12846,John,India,Laptop,electronics,39297,2024-01-01
12847,,USA ,Tablet,,31647,
12848,John,,Phone,Electronics,12139,2024-01-01
12849,Raj,USA ,Tablet,,8623,01-02-2024
12850,,Germany,,electronics,36379,2024-01-01
12851,Amit,India,Headphones,Electronics,33608,March 5 2024
12852,Praful,india,Laptop,Electronics,17859,
12853,Praful,USA,,electronics,14815,2024-01-01
12854,Raj,,,Electronics,26882,2024-01-01
12855,John,UK,,electronics,37651,01-02-2024
12856,,India,Phone,electronics,11860,2024-01-01
12857,Sara,Germany,Headphones,Electronics,48553,2024-01-01
12858,Raj,india,Headphones,electronics,3084,
12859,Raj,India,Headphones,Electronics,6194,
12860,Raj,USA ,,,12693,March 5 2024
12861,Sara,india,Laptop,electronics,19159,March 5 2024
12862,Raj,india,Tablet,,46906,March 5 2024
12863,,USA ,Headphones,Electronics,37224,March 5 2024
12864,Sara,USA ,,Electronics,6722,2024-01-01
12865,John,USA,Tablet,,12587,
12866,,USA ,,Electronics,38684,2024-01-01
12867,Raj,india,Phone,Gadgets,608,
12868,Amit,USA,Laptop,,37747,01-02-2024
12869,John,Germany,Tablet,Electronics,29912,March 5 2024
12870,,UK,Laptop,,3958,
12871,Raj,,Headphones,electronics,32538,01-02-2024
12872,,UK,Phone,electronics,275,March 5 2024
12873,,USA ,Laptop,,35339,
12874,John,India,Headphones,Electronics,31421,01-02-2024
12875,Amit,USA ,Laptop,electronics,26936,March 5 2024
12876,Amit,india,Laptop,electronics,9332,March 5 2024
12877,John,India,Tablet,electronics,42057,2024-01-01
12878,Amit,UK,Headphones,,40827,
12879,Amit,India,,electronics,1104,01-02-2024
12880,Amit,UK,Phone,,5163,March 5 2024
12881,Raj,USA,Laptop,Electronics,40962,2024-01-01
12882,John,Germany,Laptop,Electronics,11901,01-02-2024
12883,Raj,India,Phone,Gadgets,46612,March 5 2024
12884,Raj,USA,Tablet,electronics,49919,2024-01-01
12885,Raj,india,Laptop,electronics,36813,March 5 2024
12886,Praful,,Phone,,34894,01-02-2024
12887,Raj,USA ,Tablet,electronics,31045,March 5 2024
12888,Praful,India,Phone,electronics,12607,
12889,Sara,,Laptop,Electronics,47729,01-02-2024
12890,Praful,india,Phone,electronics,7961,2024-01-01
12891,Praful,USA ,Headphones,Gadgets,37188,March 5 2024
12892,,USA ,Laptop,,26267,
12893,,india,Tablet,Gadgets,8770,
12894,Amit,,,electronics,18111,2024-01-01
12895,John,UK,Tablet,Electronics,24072,2024-01-01
12896,Raj,UK,Tablet,Electronics,38657,01-02-2024
12897,Raj,India,Tablet,electronics,34183,01-02-2024
12898,Praful,USA,Tablet,electronics,38990,01-02-2024
12899,Praful,Germany,,electronics,48031,01-02-2024
12900,,Germany,Tablet,,40696,
12901,Sara,USA ,,Electronics,47359,
12902,Raj,,Tablet,Gadgets,47531,2024-01-01
12903,John,India,Laptop,Gadgets,47472,01-02-2024
12904,John,,Tablet,,34307,01-02-2024
12905,Amit,Germany,Tablet,,3376,
12906,Amit,india,Phone,Electronics,8274,March 5 2024
12907,,USA ,Headphones,electronics,35428,01-02-2024
12908,Raj,Germany,,Electronics,15050,March 5 2024
12909,Raj,UK,Phone,Electronics,6715,2024-01-01
12910,John,,,electronics,28637,March 5 2024
12911,John,,,,47004,01-02-2024
12912,John,india,,Gadgets,6651,March 5 2024
12913,,UK,Phone,Gadgets,9773,2024-01-01
12914,Sara,,Phone,Gadgets,5340,2024-01-01
12915,,India,Laptop,Electronics,3959,01-02-2024
12916,Praful,USA,,,34646,2024-01-01
12917,,USA ,,Gadgets,31414,
12918,,india,,Gadgets,24388,01-02-2024
12919,Amit,USA ,Tablet,,45282,2024-01-01
12920,Amit,india,Laptop,,35695,2024-01-01
12921,Raj,,Tablet,Gadgets,19227,2024-01-01
12922,Praful,india,Laptop,Gadgets,23678,
12923,John,india,Tablet,,7729,01-02-2024
12924,Praful,UK,Phone,Gadgets,48535,
12925,John,USA ,Phone,electronics,44468,
12926,Raj,,Laptop,Gadgets,32796,2024-01-01
12927,Praful,USA ,,Electronics,46509,
12928,Praful,,Laptop,Gadgets,9304,2024-01-01
12929,,india,Headphones,Gadgets,19179,2024-01-01
12930,Amit,UK,Tablet,electronics,34131,2024-01-01
12931,,,,electronics,44700,March 5 2024
12932,Amit,USA ,Laptop,,39476,01-02-2024
12933,,India,Headphones,electronics,28932,
12934,,USA ,Phone,Gadgets,43196,
12935,Raj,India,Laptop,electronics,25329,
12936,Praful,india,Tablet,electronics,17755,
12937,Raj,,Headphones,electronics,1867,March 5 2024
12938,Raj,India,Phone,Gadgets,3280,2024-01-01
12939,,USA,Laptop,Electronics,18869,2024-01-01
12940,Raj,India,Headphones,Electronics,44668,01-02-2024
12941,John,USA ,Tablet,,23436,March 5 2024
12942,,,Laptop,,14791,2024-01-01
12943,John,india,Tablet,,45631,01-02-2024
12944,,USA ,Headphones,electronics,31804,2024-01-01
12945,Praful,Germany,Laptop,Gadgets,40550,
12946,John,,Tablet,Electronics,24361,01-02-2024
12947,Raj,india,Phone,Gadgets,22513,
12948,Praful,Germany,Phone,,49241,March 5 2024
12949,Amit,India,Phone,,13413,
12950,,UK,,Electronics,13154,01-02-2024
12951,Praful,USA,Tablet,Gadgets,11074,
12952,Praful,UK,Tablet,Electronics,13454,2024-01-01
12953,John,USA ,Headphones,,41267,March 5 2024
12954,,Germany,Phone,,29374,March 5 2024
12955,John,USA,,,12397,01-02-2024
12956,,USA ,Laptop,electronics,48363,
12957,Raj,,,Gadgets,5907,March 5 2024
12958,John,USA,,electronics,7123,March 5 2024
12959,John,USA ,Tablet,Electronics,43205,March 5 2024
12960,Praful,Germany,Phone,Electronics,5734,March 5 2024
12961,John,Germany,Phone,Gadgets,7148,01-02-2024
12962,Raj,USA,Tablet,Gadgets,29429,2024-01-01
12963,Amit,india,Laptop,Electronics,9788,01-02-2024
12964,Raj,India,Headphones,,12283,2024-01-01
12965,Praful,UK,Headphones,,22991,2024-01-01
12966,,UK,,Gadgets,34467,March 5 2024
12967,Sara,India,Laptop,Gadgets,27388,March 5 2024
12968,John,india,Phone,,31128,01-02-2024
12969,,,Phone,electronics,4973,01-02-2024
12970,John,,Phone,electronics,13681,2024-01-01
12971,John,Germany,Laptop,electronics,16389,2024-01-01
12972,Sara,USA ,Headphones,,42282,2024-01-01
12973,Praful,UK,,Electronics,46277,2024-01-01
12974,Sara,India,Laptop,Gadgets,4027,01-02-2024
12975,Amit,India,,Gadgets,12007,March 5 2024
12976,Raj,india,Laptop,electronics,18746,
12977,Sara,Germany,,Electronics,25727,01-02-2024
12978,,USA,Phone,Electronics,4794,01-02-2024
12979,John,India,Headphones,,10200,2024-01-01
12980,Sara,USA,,Gadgets,6608,01-02-2024
12981,Praful,UK,,Electronics,15412,
12982,,Germany,Phone,,18345,01-02-2024
12983,,India,,electronics,7236,March 5 2024
12984,Praful,india,Laptop,,29629,2024-01-01
12985,Sara,India,,Gadgets,37988,March 5 2024
12986,Raj,UK,Tablet,,8694,
12987,Raj,Germany,Headphones,electronics,41863,2024-01-01
12988,Amit,USA,Tablet,,23610,March 5 2024
12989,Sara,UK,Laptop,Electronics,3295,
12990,,Germany,Headphones,Electronics,11252,
12991,Amit,,Laptop,Gadgets,11415,March 5 2024
12992,Sara,USA,Tablet,Electronics,24795,March 5 2024
12993,John,USA,Laptop,electronics,30683,2024-01-01
12994,Sara,USA,,,1746,01-02-2024
12995,John,UK,,electronics,1906,March 5 2024
12996,Sara,UK,Laptop,,42616,01-02-2024
12997,John,,Headphones,electronics,13421,2024-01-01
12998,Raj,USA ,,Electronics,1700,01-02-2024
12999,Raj,india,Laptop,electronics,40802,
13000,,,Laptop,electronics,7152,01-02-2024
13001,John,india,Phone,Gadgets,47509,March 5 2024
13002,Sara,USA ,,Gadgets,4402,01-02-2024
13003,John,india,,electronics,33541,2024-01-01
13004,Raj,UK,Phone,electronics,21679,01-02-2024
13005,Praful,USA,Laptop,,39015,01-02-2024
13006,Raj,,,electronics,9353,
13007,Praful,india,Tablet,electronics,44281,01-02-2024
13008,Praful,UK,Headphones,Gadgets,17786,
13009,Sara,india,Laptop,Electronics,27696,2024-01-01
13010,Amit,Germany,Phone,Gadgets,16415,01-02-2024
13011,Sara,india,,,19856,
13012,,,,electronics,14659,March 5 2024
13013,John,india,Headphones,Gadgets,44488,March 5 2024
13014,John,USA,Headphones,,20338,01-02-2024
13015,Sara,,Tablet,Electronics,2474,March 5 2024
13016,,USA,Laptop,electronics,46177,
13017,Raj,,Tablet,Gadgets,10447,01-02-2024
13018,Sara,USA,Headphones,Electronics,33828,01-02-2024
13019,John,USA ,Tablet,Gadgets,12580,
13020,Sara,india,,electronics,29281,01-02-2024
13021,Sara,india,Phone,Gadgets,20618,01-02-2024
13022,Amit,india,Headphones,Gadgets,48076,
13023,Amit,,Tablet,,31030,
13024,John,USA ,Headphones,Gadgets,14260,2024-01-01
13025,Praful,India,Phone,Gadgets,46352,2024-01-01
13026,,USA,Headphones,Gadgets,11886,01-02-2024
13027,,india,Tablet,electronics,16108,March 5 2024
13028,John,India,Laptop,Gadgets,8066,01-02-2024
13029,Sara,USA,,Electronics,4628,2024-01-01
13030,Amit,USA ,Phone,Electronics,34151,
13031,Raj,india,Headphones,Gadgets,30572,01-02-2024
13032,Praful,UK,Headphones,Electronics,35510,01-02-2024
13033,Sara,USA ,,electronics,44864,01-02-2024
13034,John,UK,Phone,electronics,48528,2024-01-01
13035,Sara,USA,Headphones,electronics,20099,2024-01-01
13036,Raj,USA ,Headphones,electronics,48483,2024-01-01
13037,Sara,India,Phone,Gadgets,24584,01-02-2024
13038,Sara,india,Phone,Gadgets,43512,2024-01-01
13039,Amit,India,Headphones,electronics,43236,2024-01-01
13040,Sara,,Tablet,electronics,9820,
13041,John,UK,Tablet,,40484,
13042,Raj,Germany,Headphones,,22568,2024-01-01
13043,Praful,india,Phone,,23611,2024-01-01
13044,Raj,india,Phone,Electronics,31231,01-02-2024
13045,Raj,India,,electronics,26197,
13046,,,,Gadgets,23815,2024-01-01
13047,Praful,India,Phone,,30673,March 5 2024
13048,Praful,UK,Phone,Electronics,23305,
13049,Sara,UK,Headphones,Gadgets,42498,01-02-2024
13050,Praful,India,Phone,,20737,01-02-2024
13051,Raj,UK,Tablet,Electronics,45549,
13052,Sara,USA,Headphones,electronics,45998,March 5 2024
13053,John,USA ,,Gadgets,39753,01-02-2024
13054,,Germany,Phone,Electronics,3664,2024-01-01
13055,Raj,,,Gadgets,23635,2024-01-01
13056,Amit,USA,Laptop,Gadgets,39410,March 5 2024
13057,John,India,,Electronics,13640,2024-01-01
13058,Raj,USA,,Electronics,15529,
13059,Praful,UK,Laptop,,37950,March 5 2024
13060,Praful,Germany,Tablet,electronics,19272,
13061,Sara,india,Laptop,Electronics,47252,
13062,Amit,India,Phone,Gadgets,39409,2024-01-01
13063,Amit,india,Headphones,Gadgets,4333,2024-01-01
13064,Amit,UK,Phone,Electronics,29074,01-02-2024
13065,Praful,india,Laptop,Gadgets,43827,March 5 2024
13066,Raj,USA ,Laptop,Electronics,38259,March 5 2024
13067,Praful,,Headphones,Gadgets,9388,
13068,Raj,India,Tablet,electronics,9232,01-02-2024
13069,John,USA,Headphones,electronics,33384,01-02-2024
13070,Sara,UK,Headphones,Electronics,35051,01-02-2024
13071,,USA,Phone,Electronics,47908,2024-01-01
13072,Raj,Germany,Headphones,Electronics,2893,
13073,Raj,India,Phone,Gadgets,10622,2024-01-01
13074,,UK,Phone,Electronics,29109,01-02-2024
13075,,USA,,Gadgets,12797,2024-01-01
13076,Raj,india,Tablet,electronics,4090,2024-01-01
13077,Raj,Germany,Tablet,Electronics,7442,2024-01-01
13078,John,USA,,,42188,2024-01-01
13079,John,Germany,Tablet,,37683,2024-01-01
13080,Amit,USA ,Laptop,Gadgets,30004,2024-01-01
13081,Sara,UK,Laptop,Gadgets,45811,01-02-2024
13082,Amit,USA,Headphones,,9558,2024-01-01
13083,Raj,india,Phone,Electronics,11320,2024-01-01
13084,Sara,india,Headphones,Electronics,13317,01-02-2024
13085,Sara,USA,,electronics,43090,2024-01-01
13086,Praful,,Laptop,electronics,26338,01-02-2024
13087,Praful,india,Phone,,5082,March 5 2024
13088,Praful,Germany,Phone,Electronics,17802,
13089,Praful,USA,Headphones,electronics,24826,March 5 2024
13090,Raj,india,Laptop,Gadgets,1759,March 5 2024
13091,Raj,india,Tablet,Electronics,13132,March 5 2024
13092,Amit,UK,Tablet,Gadgets,14810,2024-01-01
13093,John,UK,Phone,Gadgets,24649,2024-01-01
13094,Sara,USA ,Headphones,Electronics,45851,2024-01-01
13095,John,,Tablet,,36284,01-02-2024
13096,Amit,USA,Laptop,electronics,42521,
13097,Amit,USA ,Phone,Gadgets,17937,March 5 2024
13098,Amit,,Laptop,Gadgets,36235,
13099,Sara,USA ,Laptop,Gadgets,18581,01-02-2024
13100,Amit,USA,Phone,electronics,35195,
13101,Amit,UK,,electronics,16193,March 5 2024
13102,Sara,UK,Laptop,Electronics,39957,
13103,Amit,india,Phone,electronics,12659,March 5 2024
13104,Praful,India,Headphones,Gadgets,31505,
13105,Praful,India,,Electronics,26977,01-02-2024
13106,John,india,Phone,electronics,45327,01-02-2024
13107,Praful,Germany,Phone,Gadgets,23480,2024-01-01
13108,,Germany,Headphones,Electronics,15679,March 5 2024
13109,Sara,UK,Headphones,electronics,35321,March 5 2024
13110,,UK,Phone,electronics,8154,March 5 2024
13111,Amit,UK,Laptop,,11129,2024-01-01
13112,Raj,India,Headphones,electronics,14329,
13113,Sara,India,Phone,electronics,28169,2024-01-01
13114,Praful,India,,Electronics,16719,01-02-2024
13115,Raj,USA ,Laptop,Electronics,6164,01-02-2024
13116,,USA ,Phone,Electronics,41198,March 5 2024
13117,Praful,USA,Headphones,Electronics,32677,2024-01-01
13118,Praful,UK,Laptop,Gadgets,783,2024-01-01
13119,Sara,USA ,Tablet,electronics,31473,March 5 2024
13120,,India,,Electronics,32928,2024-01-01
13121,Raj,USA,Tablet,Gadgets,5425,01-02-2024
13122,Amit,USA ,Phone,electronics,3751,March 5 2024
13123,Amit,India,Headphones,,39418,March 5 2024
13124,Amit,UK,Laptop,Electronics,43402,2024-01-01
13125,,USA ,Laptop,,41077,March 5 2024
13126,John,UK,,Gadgets,41601,
13127,,USA,Tablet,electronics,45943,2024-01-01
13128,Praful,India,,Electronics,15212,
13129,,USA ,,electronics,44460,01-02-2024
13130,Praful,USA ,Laptop,Gadgets,28557,
13131,,,Phone,Gadgets,14176,
13132,Raj,USA ,Tablet,Electronics,33280,March 5 2024
13133,Amit,,Laptop,Electronics,5669,01-02-2024
13134,Raj,USA ,,Electronics,14737,01-02-2024
13135,Sara,USA ,Tablet,Electronics,8368,March 5 2024
13136,Praful,Germany,Headphones,,23027,2024-01-01
